Codigo do Item,Descrição do Item,Marca,País de Origem,Produtor,Tipo de Vinho,Safra,Preço,Desconto Máximo,Tipo de Garrafa,Estoque Atual,GTIN Un.,GTIN Cod. Barra,DUN Un.,DUN Cod. Barra,Região de Origem,Tipo de Uva,Percentual IPI,UPDATED_AT,Valor em Real,Valor com desconto,col_22
34183,MORLET FAMILY VINEYARDS MA DOUCE 2015 (BCO) (MORLET FAMILY VINEYARDS),Mistral,Estados Unidos,MORLET FAMILY VINEYARDS,Branco,2015,239,15,750ml,27,GF,703355524473,,,Califórnia,Chardonnay (100%),6.5,2026/01/16 08:00:02.963000000,1286.9194,1271.9194,
34315,SCALOTI NEGROAMARO SALENTO IGP ROSATO 2019 (COSIMO TAURINO),Mistral,Itália,COSIMO TAURINO,Rosado,2019,38.5,35,750ml,68,GF,8013417000046,,,Puglia,Negroamaro (100%),6.5,2026/01/16 08:00:02.963000000,207.3071,172.3071,
34340,TERRE BRUNE CARIGNANO DEL SULCIS SUPERIORE DOC 2016 (TTO) (SANTADI),Mistral,Itália,SANTADI,Tinto,2016,139.5,35,750ml,23,GF,8015647750920,,,Sardegna,"Carignano (95%), Bovaleddu (5%)",6.5,2026/01/16 08:00:02.963000000,751.1517,716.1517,
34342,VILLA DI CHIESA IGT 2018 (BCO) (SANTADI),Mistral,Itália,SANTADI,Branco,2018,69.5,25,750ml,73,GF,8015647752016,,,Sardegna,"Vermentino (60%), chardonnay (40%).",6.5,2026/01/16 08:00:02.963000000,374.2297,349.2297,
34400,375 ML CARMEN INSIGNE CARMENERE 2019 (TTO) (CARMEN),Mistral,Chile,VIÑA CARMEN,Tinto,2019,9.9,35,375ml,1,GF,7804335001441,CAIXA C/24,17804335001448,Valle Central,Carménère (100%),6.5,2026/01/16 08:00:02.963000000,53.30754,18.307540000000003,
34401,1920 BUAL (BCO) (BLANDY S),Mistral,Portugal,BLANDY'S,Madeira,1920,4799,15,750ml,6,GF,5600455021497,,,Madeira,Bual (100%),13,2026/01/16 08:00:02.963000000,25840.6954,25825.6954,
34461,ESPECTACLE 2017 (TTO) (LAURONA),Mistral,Espanha,CLOS FIGUERAS,Tinto,2017,359,25,750ml,6,GF,8437018639441,,,Montsant,Garnacha (100%),6.5,2026/01/16 08:00:02.963000000,1933.0714,1908.0714,
34520,LUZON COLECCION CRIANZA 2018 (TTO) (LUZON),Mistral,Espanha,LUZÓN,Tinto,2018,45.9,35,750ml,277,GF,8436005761547,,,Murcia,Monastrell e Garnacha Tintorera,6.5,2026/01/16 08:00:02.963000000,247.15313999999998,212.15313999999998,
34525,ALAJA CRIANZA 2018 (TTO) (LUZON),Mistral_Vinci,Espanha,LUZÓN,Tinto,2018,20.9,35,750ml,3,GF,8436005760977,,,Murcia,Monastrel e Cabernet Sauvignon,6.5,2026/01/16 08:00:02.963000000,112.53813999999998,77.53813999999998,
34592,PACO DE TEIXEIRO AVESSO 2018 (BCO) (QUINTA DO COTTO),Mistral,Portugal,QUINTA DO CÔTTO,Branco,2018,49.9,25,750ml,18,GF,5602235110179,,,Vinho Verde,Avesso (100%),6.5,2026/01/16 08:00:02.963000000,268.69154,243.69153999999997,
34606,"BILLAUD SIMON CHABLIS AOC TETE D OR 2019 (BCO) (DOMAINE BILLAUD - SIMON) (1,5 L)",Mistral,França,DOMAINE BILLAUD-SIMON,Branco,2019,189.5,25,1500ml,1,GF,3525135301930,,,Bourgogne,Chardonnay (100%),6.5,2026/01/16 08:00:02.963000000,1020.3817,995.3817,
34802,FELTON ROAD PINOT NOIR CORNISH POINT CENTRAL OTAGO 2020 (TTO)(FELTON ROAD),Mistral,Nova Zelândia,FELTON ROAD,Tinto,2020,168.5,15,750ml,1,GF,9419593006206,,,Nova Zelândia,Pinot Noir (100%),6.5,2026/01/16 08:00:02.963000000,907.3050999999999,892.3050999999999,
34813,TE MATA HAWKE'S BAY ESTATE ELSTON CHARDONNAY 2019 (BCO) (TE MATA) - 750 ML.,Mistral,Nova Zelândia,TE MATA,Branco,2019,95.9,20,750ml,10,GF,9418953105160,,,Hawke'S Bay,Chardonnay (100%),6.5,2026/01/16 08:00:02.963000000,516.38314,496.38314,
34814,TE MATA HAWKE'S BAY ESTATE CHARDONNAY ESTATE VINEYARDS 2019 (BCO) (TE MATA) - 750 ML.,Mistral,Nova Zelândia,TE MATA,Branco,2019,59.9,20,750ml,64,GF,9418953109120,,,Hawke'S Bay,Chardonnay (100%),6.5,2026/01/16 08:00:02.963000000,322.53754,302.53754,
34815,TE MATA HAWKE'S ESTATE AWATEA CABERNET MERLOT 2018 (TTO) (TE MATA) - 750 ML.,Mistral,Nova Zelândia,TE MATA,Tinto,2018,93.5,20,750ml,1,GF,9418953106167,,,Hawke'S Bay,"Cabernet Sauvignon 45%, Merlot 40%, Cabernet Franc 15%",6.5,2026/01/16 08:00:02.963000000,503.4601,483.4601,
34816,TE MATA HAWKE'S BAY ESTATE COLERAINE 2019 (TTO) (TE MATA) - 750 ML.,Mistral,Nova Zelândia,TE MATA,Tinto,2019,179.9,10,750ml,2,GF,9418953107195,,,Hawke'S Bay,"Cabernet Sauvignon, Merlot e Cabernet Franc",6.5,2026/01/16 08:00:02.963000000,968.68954,958.68954,
34817,TE MATA HAWKE'S BAY ESTATE PINOT NOIR ESTATE VINEYARDS 2017 (TTO) (TE MATA) - 750 ML.,Mistral,Nova Zelândia,TE MATA,Tinto,2017,79.9,25,750ml,35,GF,9418953115176,,,Hawke'S Bay,Pinot Noir (100%),6.5,2026/01/16 08:00:02.963000000,430.22954000000004,405.22954000000004,
38960,HAIKU 2020 (TTO) (CASTELLO DI AMA),Mistral,Itália,CASTELLO DI AMA,Tinto,2020,189,25,750ml,99,GF,8021846122024,,,Toscana,"Sangiovese (50%), Cabernet Franc (25%) e Merlot (25%)",6.5,2026/01/16 08:00:02.963000000,1017.6894,992.6894,
34840,SILENI LODGE GRAND RESERVE CHARDONNAY HAWKE S BAY 2018 (BCO) (SILENI ESTATES) - 750 ML.,Mistral,Nova Zelândia,SILENI ESTATES,Branco,2018,58.9,35,750ml,2,GF,9421003813106,,,North Island,Chardonnay (100%),6.5,2026/01/16 08:00:02.963000000,317.15294,282.15294,
38539,PEGGY'S HILL RIESLING 23  (HENSCHKE E YALUMBA (NEGOCIANTS)),Mistral,Austrália,HENSCHKE,Branco,2023,89.9,35,750ml,62,GF,9320909005304,CAIXA C/6,29320909005308,Eden Valley,Riesling (100%),6.5,2026/01/16 08:00:02.963000000,484.07554,449.07554,
34877,NELIN 2018 (BCO) (CLOS MOGADOR),Mistral,Espanha,CLOS MOGADOR,Branco,2018,129.9,20,750ml,1,GF,8437018639700,,,Catalunha,"Garnacha Blanca (50%), Macabeo e outras.",6.5,2026/01/16 08:00:02.963000000,699.4595400000001,679.4595400000001,
34889,CORTE DEL LUPO CURTEFRANCA BIANCO DOC 2019 (BCO) (CA' DEL BOSCO),Mistral,Itália,CA' DEL BOSCO,Branco,2019,109.9,35,750ml,8,GF,8032727262128,,,Lombardia,Chardonnay (80%) e Pinot Bianco (20%),6.5,2026/01/16 08:00:02.963000000,591.76754,556.76754,
34916,CARMEN GRAN RESERVA CARMENERE COLCHAGUA D.O. 2019 (TTO) (VINA CARMEN),Mistral,Chile,VIÑA CARMEN,Tinto,2019,39.9,35,750ml,5,GF,7804335000352,,,Valle de Colchagua,Carménère (100%),6.5,2026/01/16 08:00:02.963000000,214.84554,179.84554,
34931,POMOROSSO NIZZA DOCG 2018 (TTO) (COPPO),Mistral,Itália,COPPO,Tinto,2018,239.9,35,750ml,89,GF,8026143002758,,,Piemonte,Barbera (100%),6.5,2026/01/16 08:00:02.963000000,1291.76554,1256.76554,
34971,QUINTA DA PONTE PEDRINHA BRANCO 2019 (BCO) (PONTE PEDRINHA),Mistral,Portugal,QUINTA DA PONTE PEDRINHA,Branco,2019,27.9,35,750ml,1,,,,,Dão,Encruzado e Malvasia Fina,6.5,2026/01/16 08:00:02.963000000,150.23033999999998,115.23033999999998,
34975,BOEKENHOUTSKLOOF CABERNET SAUVIGNON FRANSCHHOEK 2018 (TTO) (BOEKENHOUTSKLOOF),Mistral,África do Sul,BOEKENHOUTSKLOOF,Tinto,2018,129.9,15,750ml,1,,,,,Franschhoeck,Cabernet Sauvignon (100%),6.5,2026/01/16 08:00:02.963000000,699.4595400000001,684.4595400000001,
34979,"1,5L THE CHOCOLATE BLOCK 2019 (TTO) (BOEKENHOUTSKLOOF)",Mistral,África do Sul,BOEKENHOUTSKLOOF,Tinto,2019,235,35,1500ml,7,,,,,Swartland,"Syrah (69%), Grenache (13%), Cinsault (9%), Cabernet Sauvignon (8%) e Viognier (1%)",6.5,2026/01/16 08:00:02.963000000,1265.3809999999999,1230.3809999999999,
34989,DANIE DE WET PINOT NOIR 2020 (TTO) (DE WETSHOF),Mistral,África do Sul,DE WETSHOF,Tinto,2020,49.9,35,750ml,22,,,,,Robertson Valley,Pinot Noir (100%),6.5,2026/01/16 08:00:02.963000000,268.69154,233.69153999999997,
34991,DE WETSHOF ESTATE SAUVIGNON BLANC 2020 (BCO) (DE WETSHOF),Mistral,África do Sul,DE WETSHOF,Branco,2020,48.9,35,750ml,3,GF,6004635000217,,,Robertson Valley,Sauvignon Blanc (100%),6.5,2026/01/16 08:00:02.963000000,263.30694,228.30694,
34997,HRV PINOT NOIR 2020 (TTO) (HAMILTON RUSSELL),Mistral,África do Sul,HAMILTON RUSSELL,Tinto,2020,121.9,20,750ml,1,GF,6002525000262,,,Walker Bay,Pinot Noir (100%),6.5,2026/01/16 08:00:02.963000000,656.38274,636.38274,
35004,LUIS PATO VINHA BARROSA DOC BAIRRADA 2017 (TTO) (LUIS PATO),Mistral,Portugal,LUIS PATO,Tinto,2017,119,35,750ml,8,GF,5601743990006,,,Bairrada,Baga (100%),6.5,2026/01/16 08:00:02.963000000,640.7674,605.7674,
35106,FELTON ROAD PINOT NOIR CALVERT POINT CENTRAL OTAGO 2020 (TTO)(FELTON ROAD),Mistral,Nova Zelândia,FELTON ROAD,Tinto,2020,159.5,15,750ml,16,GF,9419593006107,,,Central Otago,Pinot Noir (100%),6.5,2026/01/16 08:00:02.963000000,858.8437,843.8437,
38917,CAYMUS NAPA VALLEY CABERNET SAUVIGNON 50TH AN 2022 (TTO) (CAYMUS VINEYARDS),Mistral,Estados Unidos,CAYMUS VINEYARDS,Tinto,2022,259.9,35,750ml,1258,GF,017224712107,CAIXA C/12,20017224712101,Califórnia,Cabernet Sauvignon (100%),6.5,2026/01/16 08:00:02.963000000,1399.4575399999999,1364.4575399999999,
35181,TACA PINOT NOIR - LINHA FATTO A MANO PINK (RIEDEL 4900/07P) (RIEDEL),Mistral,Áustria,RIEDEL,Acessorio,Não se aplica,156.5,10,UN,35,,9006206215249,UN,9006206215249,Áustria,,9.75,2026/01/16 08:00:02.963000000,842.6899,832.6899,
35182,TACA CHAMPAGNE WINE GLASS - LINHA FATTO A MANO ROSA (RIEDEL 4900/28P) (RIEDEL),Mistral,Áustria,RIEDEL,Acessorio,Não se aplica,156.5,10,UN,36,,9006206215027,UN,9006206215027,Áustria,,9.75,2026/01/16 08:00:02.963000000,842.6899,832.6899,
35183,TAÇA OLD WORLD SYRAH -LINHA FATTO A MANO ROSA (Riedel 4900/41P),Mistral,Áustria,RIEDEL,Acessorio,Não se aplica,156.5,10,UN,58,,9006206215201,UN,9006206215201,Áustria,,9.75,2026/01/16 08:00:02.963000000,842.6899,832.6899,
35196,"1,5L BRUNELLO DI MONTALCINO DOCG 2015 (TTO) (BIONDI SANTI)",Mistral,Itália,BIONDI-SANTI,Tinto,2015,1299,25,1500ml,2,GF,8054187510984,,,Toscana,Sangiovese Grosso (100%),6.5,2026/01/16 08:00:02.963000000,6994.5954,6969.5954,
36425,FELTON ROAD CALVERT PINOT NOIR CENTRAL OTAGO 2021 (TTO) (FELTON ROAD),Mistral,Nova Zelândia,FELTON ROAD,Tinto,2021,179.9,15,750ml,72,GF,9419593006107,CAIXA C/6,29419593006101,Central Otago,Pinot Noir (100%),6.5,2026/01/16 08:00:02.963000000,968.68954,953.68954,
36435,VALLONTANO CHARDONNAY 2022 (BCO) (VALLONTANO),Mistral,Brasil,VALLONTANO,Branco,2022,129.9,35,750ml,9,GF,7898902050093,CAIXA C/6,1789890250090,Serra Gaúcha,Chardonnay (100%),0,2026/01/16 08:00:02.963000000,699.4595400000001,664.4595400000001,
38008,VALLONTANO TEMPRANILLO ROSE 2023 (VALLONTANO),Mistral,Brasil,VALLONTANO,Rosado,2023,125.9,35,750ml,858,GF,7898902050109,CAIXA C/6,17898902050106,Serra Gaúcha,,0,2026/01/16 08:00:02.963000000,677.92114,642.92114,
38150,VIEUX CHATEAU SAINT ANDRE 2020 (TTO) (PETITS CHATEAUX),Mistral,França,PETITS CHÂTEAUX,Tinto,2020,99.9,35,750ml,262,GF,3490890046801,CAIXA C/6,34908900468012,Bordeaux,"Merlot (70%), Cabernet Franc (20%) e Cabernet Sauvignon (10%)",6.5,2026/01/16 08:00:02.963000000,537.92154,502.92154000000005,
39634,VALLONTANO GRANDES SAFRAS MERLOT (VALLONTANO),Mistral,Brasil,VALLONTANO,Tinto,Não se aplica,390,35,750ml,244,GF,7898902050550,CAIXA C/6,17898902050557,Vale dos Vinhedos,Merlot (100%),0,2026/01/16 08:00:02.963000000,2099.994,2064.994,
40275,ALBUQUERQUE & DAVO CHARDONNAY GRAN RESERVA 2024 (BCO) (ALBUQUERQUE & DAVO),Mistral,Brasil,ALBUQUERQUE & DAVO,Branco,2024,249.9,35,750ml,480,GF,7878968353121,,,,,0,2026/01/16 08:00:02.963000000,1345.6115399999999,1310.6115399999999,
31996,ARAJA IGT VALLI DI PORTO PINO 2017 (TTO) (SANTADI),Mistral,Itália,SANTADI,Tinto,2017,46.5,35,750ml,30,GF,8015647750548,,,Sardegna,Carignano (85%) e Sangiovese (15%),6.5,2026/01/16 08:00:02.963000000,250.38389999999998,215.38389999999998,
34087,ASHBOURNE BLANC WALKER BAY 2019 (BCO) (ASHBOURNE (HAMILTON RUSSELL)),Mistral,África do Sul,HAMILTON RUSSELL,Branco,2019,39.5,25,750ml,47,GF,6002525000309,,,Walker Bay,Sauvignon Blanc (80%) e Chardonnay (20%),6.5,2026/01/16 08:00:02.963000000,212.6917,187.6917,
34673,Carmen Winemaker's Black Carménère Blend 2019 (Viña Carmen),Mistral,Chile,VIÑA CARMEN,Tinto,2019,55.9,35,750ml,76,GF,7804335003292,,,Valle de Colchagua,"Carmenere (77%), Petite Sirah (14%), Syrah (7%), Malbec (2%)",6.5,2026/01/16 08:00:02.963000000,300.99914,265.99914,
39709,CATENA ALTA CABERNET SAUVIGNON 2022 (TTO) (CATENA ZAPATA),Mistral,Argentina,CATENA ZAPATA,Tinto,2022,75.5,35,750ml,338,GF,7794450008220,CAIXA C/6,17794450008227,Mendoza,Cabernet Sauvignon (92%) e Cabernet Franc (8%),6.5,2026/01/16 08:00:02.963000000,406.53729999999996,371.53729999999996,
36049,VALLONTANO TEMPRANILLO ROSE 2021 (VALLONTANO),Mistral,Brasil,VALLONTANO,ROSADO,2021,125.9,35,750ml,649,GF,7898902050109,,,Serra Gaúcha,Tempranillo (100%),0,2026/01/16 08:00:02.963000000,677.92114,642.92114,
38390,375ML VINA BUJANDA TINTO 2023 (TTO) (VINA BUJANDA),Mistral,Espanha,VIÑA BUJANDA,Tinto,2023,14.5,35,375ml,173,GF,8436572380721,,,Rioja,Tempranillo (100%),6.5,2026/01/16 08:00:02.963000000,78.0767,43.0767,
39310,LE DIFESE 2023 (TTO) (SAN GUIDO),Mistral,Itália,TENUTA SAN GUIDO,Tinto,2023,99,35,750ml,1066,GF,084692477005,CAIXA C/6,00084692672202,Toscana,"Cabernet Sauvignon (70%), Sangiovese (30%)",6.5,2026/01/16 08:00:02.963000000,533.0754,498.07539999999995,
38247,CATENA ALTA MALBEC 2021 (TTO) (CATENA ZAPATA),Mistral,Argentina,CATENA ZAPATA,Tinto,2021,85.9,35,750ml,1290,GF,7794450008237,CAIXA C/6,17794450008234,Mendoza,Malbec (100%),6.5,2026/01/16 08:00:02.963000000,462.53714,427.53714,
34919,VALLONTANO INDRA 2018 (TTO) (VALLONTANO),Mistral,Brasil,VALLONTANO,Tinto,2018,118.5,35,750ml,2870,GF,7898902050383,CAIXA C/6,17898902050380,Serra Gaúcha,"Cabernet Sauvignon (40%), Merlot (40%) e Marselan (20%)",0,2026/01/16 08:00:02.963000000,638.0751,603.0751,
1588009,700 ML COGNAC XO AGE DU FRUIT *EN CARAFE* (LEOPOLD GOURMEL),Mistral_Vinci,França,LÉOPOLD GOURMEL,Cognac,Não se aplica,471,10,700ml,20,,,,,Cognac,Ugni Blanc,19.5,2026/01/16 08:00:02.963000000,2536.1466,2526.1466,
38317,FELSINA BERARDENGA I SISTRI CHARDONNAY TOSCANA IGT 2022 (BCO) (FATTORIA FELSINA),Mistral,Itália,FÈLSINA,Branco,2022,78.9,35,750ml,5,GF,8029192200434,CAIXA C/6,28029192200438,Toscana,(100%) Chardonnay,6.5,2026/01/16 08:00:02.963000000,424.84494,389.84494,
38237,DV CATENA MALBEC-MALBEC 2022 (TTO) (CATENA ZAPATA),Mistral,Argentina,CATENA ZAPATA,Tinto,2022,54.5,35,750ml,7957,GF,7794450090096,CAIXA C/6,17794450090093,Mendoza,Malbec (100%),6.5,2026/01/16 08:00:02.963000000,293.4607,258.4607,
38990,EL ENEMIGO CABERNET FRANC 2022 (TTO) (EL ENEMIGO),Mistral,Argentina,EL ENEMIGO,Tinto,2022,46.9,35,750ml,3840,GF,7794450003645,CAIXA C/6,17794450003642,Mendoza,Cabernet Franc (92%) e Malbec (8%),6.5,2026/01/16 08:00:02.963000000,252.53773999999999,217.53773999999999,
36371,BUCACO TINTO 2017 (PALACIO DO BUCACO),Mistral,Portugal,PALÁCIO DO BUÇACO,Tinto,2017,169.9,20,750ml,87,GF,5600121307610,,,Bairrada,Baga (grande maioria) e diversas castas locais.,6.5,2026/01/16 08:00:02.963000000,914.84354,894.84354,
2235200,ETC. TINTO IGP 2020 (MONTE DO ALAMO) - TTO,Vinci,Portugal,MONTE DO ÁLAMO,Tinto,2020,26.5,35,750ml,299,GF,5600295750199,,,Alentejo,"30% Alfrocheiro, 50% Aragonês, 10% Trincadeira e 10% Tinta Caiada",6.5,2026/01/16 08:00:02.963000000,142.6919,107.6919,
2236200,MONTE DA GUICA TINTO 2020 (MONTE DO ALAMO) - TTO,Vinci,Portugal,MONTE DO ÁLAMO,Tinto,2020,36.9,35,750ml,203,GF,5600295750731,,,Alentejo,Alfrocheiro (60%) e Tinta Caiada (40%),6.5,2026/01/16 08:00:02.963000000,198.69173999999998,163.69173999999998,
34972,QUINTA DA PONTE PEDRINHA RESERVA 2016 (TTO) (QUINTA DA PONTE PEDRINHA),Mistral,Portugal,QUINTA DA PONTE PEDRINHA,Tinto,2016,59.9,35,750ml,22,GF,5607009020012,CAIXA C/6,15607009020019,Dão,"Touriga Nacional, Tinta Roriz e Alfrocheiro",6.5,2026/01/16 08:00:02.963000000,322.53754,287.53754,
32287,QUINTA FONTE SOUTO VINHA SOUTO DOC 2017 (TTO)(QUINTA DA FONTE SOUTO (SYMINGTON)),Mistral,Portugal,QUINTA DA FONTE SOUTO,Tinto,2017,169.9,35,750ml,929,GF,5608309007192,,,Alentejo,Syrah (48%) e Alicante Bouschet (52%),6.5,2026/01/16 08:00:02.963000000,914.84354,879.84354,
37220,"1,5L LUIS PATO BAGA TOURIGA NACIONAL DOC BAIRRADA 2022 (TTO) (LUIS PATO)",Mistral,Portugal,LUIS PATO,Tinto,2022,56.9,35,1500ml,147,GF,5601743500205,CAIXA C/ 1,5601743500205,Bairrada,Baga (60%) e Touriga Nacional (40%),6.5,2026/01/16 08:00:02.963000000,306.38374,271.38374,
33327,MG LAGOALVA TINTO 2018 (TTO) (QUINTA DA LAGOALVA),Mistral,Portugal,QUINTA DA LAGOALVA,Tinto,2018,41.9,35,1500ml,441,GF,5603002000228,,,Tejo,"Touriga Nacional (50%), Castelão (25%) e Touriga Franca (25%)",6.5,2026/01/16 08:00:02.963000000,225.61473999999998,190.61473999999998,
32949,MG MONOGRAPH AGIORGITIKO 2018 (TTO) (GAIA),Mistral,Grécia,GAÍA,Tinto,2018,59.9,35,1500ml,7,GF,5203021311604,,,Peloponeso,Agiorgitiko,6.5,2026/01/16 08:00:02.963000000,322.53754,287.53754,
38197,QUINTA DA LAGOALVA CASTELAO/TOURIGA NACIONAL 2022 (TTO) (QUINTA DA LAGOALVA DE CIMA),Mistral,Portugal,QUINTA DA LAGOALVA,Tinto,2022,29.9,35,750ml,431,GF,5603002002000,CAIXA C/6,25603002002004,Tejo,Castelão e Touriga Nacional,6.5,2026/01/16 08:00:02.963000000,160.99954,125.99954,
39759,JOSEPH DROUHIN PULIGNY MONTRACHET 2023 (BCO) (JOSEPH DROUHIN),Mistral,França,JOSEPH DROUHIN,Branco,2023,389.9,35,750ml,180,GF,012086353017,CAIXA C/6,20012086353011,Bourgogne,Chardonnay,6.5,2026/01/16 08:00:02.963000000,2099.45554,2064.45554,
39230,PATO REBEL - BAIRRADA DOC 2024 (TTO) (LUIS PATO),Mistral,Portugal,LUIS PATO,Tinto,2024,51.9,35,750ml,587,GF,5601743552945,CAIXA C/6,65601743552923,Beira Atlântico,"Baga (90%), Touriga Nacional (9%) e Bical (1%)",6.5,2026/01/16 08:00:02.963000000,279.46074,244.46074,
33140,BARDOLINO CHIARETTO DOC CLASSICO 2019 (ROS) (CAMPAGNOLA),Mistral,Itália,CAMPAGNOLA,Rosado,2019,21.9,35,750ml,1,GF,8002645261060,,,Veneto,"Corvina, Rondinella e Molinara",6.5,2026/01/16 08:00:02.963000000,117.92273999999999,82.92273999999999,
39760,JOSEPH DROUHIN PULIGNY-MONTRACHET PREMIER CRU FOLATIÈRES 2023 (BCO) (JOSEPH DROUHIN),Mistral,França,JOSEPH DROUHIN,Branco,2023,619,35,750ml,78,GF,012086354113,CAIXA C/6,20012086354117,Bourgogne,Chardonnay,6.5,2026/01/16 08:00:02.963000000,3333.0674,3298.0674,
30481,"AMAYNA SAUVIGNON BLANC BARREL FERMENTED 2011 (BCO) (GARCES SILVA FAMILY VINEYARDS - AMAYNA, BOYA)",Mistral,Chile,GARCÉS SILVA FAMILY VINEYARDS,Branco,2011,69.9,35,750ml,4,GF,7804605830221,,,Chile,Sauvignon Blanc (100%),6.5,2026/01/16 08:00:02.963000000,376.38354000000004,341.38354000000004,
36601,TENUTA DELLE TERRE NERE SANTO SPIRITO - ETNA BIANCO DOC 2021 (BCO) ( TENUTA DELLE TERRE NERE),Mistral,Itália,TENUTA DELLE TERRE NERE,Branco Seco,2021,117.9,35,750ml,4,GF,8033182053580,CAIXA C/6,80331820535806,Sicília,Carricante (100%),6.5,2026/01/16 08:00:02.963000000,634.84434,599.84434,
34875,LES TERRASSES 2018 (TTO) (ALVARO PALACIOS),Mistral_Vinci,Espanha,ALVARO PALACIOS,Tinto,2018,119.5,35,750ml,52,GF,8429073020203,,,Priorat,"Grenache (40%), Carinena (40%) e Cabernet Sauvignon (20%)",6.5,2026/01/16 08:00:02.963000000,643.4597,608.4597,
37752,TENUTA DELLE TERRE NERE ETNA BIANCO DOC 2022 (BCO) (TENUTA DELLE TERRE NERE),Mistral,Itália,TENUTA DELLE TERRE NERE,Branco,2022,84.9,35,750ml,108,GF,8033182053771,CAIXA C/12,80331820537718,Sicília,"Carricante (70%), Catarratto (20%), Grecanico (5%), Inzolia (5%)",6.5,2026/01/16 08:00:02.963000000,457.15254000000004,422.15254000000004,
37862,IDDA ETNA ROSSO DOP 2021 (TTO) (ANGELO GAJA),Mistral,Itália,IDDA,Tinto,2021,157.5,35,750ml,32,GF,8051732918066,CAIXA C/6,18051732918063,Sicília,Nerello Mascalese (98%) e Nerello Cappuccio (2%),6.5,2026/01/16 08:00:02.963000000,848.0745,813.0745,
38858,THALASSITIS 2023 (BCO) (GAIA),Mistral,Grécia,GAÍA,Branco,2023,99.9,25,750ml,67,GF,5203021110115,CAIXA C/6,05203021010101,Ilhas Cíclades,Assyrtiko (100%),6.5,2026/01/16 08:00:02.963000000,537.92154,512.92154,
39677,OREMUS FURMINT PETRACS 2021 (BCO) (TOKAJI OREMUS - VEGA SICILIA),Mistral,Hungria,TOKAJ OREMUS (VEGA SICILIA),Branco,2021,339,35,750ml,86,GF,5998835017209,CAIXA C/ 1,35998835017200,Tokaj,Furmint,6.5,2026/01/16 08:00:02.963000000,1825.3794,1790.3794,
39677,OREMUS FURMINT PETRACS 2021 (BCO) (TOKAJI OREMUS - VEGA SICILIA),Mistral,Hungria,TOKAJ OREMUS (VEGA SICILIA),Branco,2021,339,35,750ml,86,GF,5998835017209,CAIXA C/ 1,35998835017200,Tokaj,Furmint,6.5,2026/01/16 08:00:02.963000000,1825.3794,1790.3794,
39677,OREMUS FURMINT PETRACS 2021 (BCO) (TOKAJI OREMUS - VEGA SICILIA),Mistral,Hungria,TOKAJ OREMUS (VEGA SICILIA),Branco,2021,339,35,750ml,86,GF,5998835017209,CAIXA C/3,35998835017187,Tokaj,Furmint,6.5,2026/01/16 08:00:02.963000000,1825.3794,1790.3794,
39677,OREMUS FURMINT PETRACS 2021 (BCO) (TOKAJI OREMUS - VEGA SICILIA),Mistral,Hungria,TOKAJ OREMUS (VEGA SICILIA),Branco,2021,339,35,750ml,86,GF,5998835017209,CAIXA C/3,35998835017187,Tokaj,Furmint,6.5,2026/01/16 08:00:02.963000000,1825.3794,1790.3794,
38846,NOTIOS RED 2023 (TTO) (GAIA),Mistral,Grécia,GAÍA,Tinto,2023,41.9,35,750ml,227,GF,5203021110405,CAIXA C/12,05203021010408,Peloponeso,Agiorgitiko e Syrah,6.5,2026/01/16 08:00:02.963000000,225.61473999999998,190.61473999999998,
38854,MONOGRAPH ASSYRTIKO 2023 (BCO) (GAIA),Mistral,Grécia,GAÍA,Branco,2023,57.5,35,750ml,69,GF,5203021111501,CAIXA C/12,05203021211508,Peloponeso,Assyrtiko (100%),6.5,2026/01/16 08:00:02.963000000,309.61449999999996,274.61449999999996,
38849,GAIA S - AGIORGITIKO/SYRAH 2021 (TTO) (GAIA),Mistral,Grécia,GAÍA,Tinto,2021,79.9,25,750ml,131,GF,5203021110900,CAIXA C/6,05203021010903,Peloponeso,Agiorgitiko e Syrah,6.5,2026/01/16 08:00:02.963000000,430.22954000000004,405.22954000000004,
38848,GAIA ESTATE 2021 (TTO) (GAIA),Mistral,Grécia,GAÍA,Tinto,2021,127.9,25,750ml,20,GF,5203021110702,CAIXA C/6,05203021010705,Peloponeso,Agiorgitiko (100%),6.5,2026/01/16 08:00:02.963000000,688.69034,663.69034,
38328,FLAM BLANC 2023 (BCO) (FLAM),Mistral,Israel,FLAM,Branco,2023,75.5,15,750ml,59,GF,7290010517480,,,Judean Hills,"Sauvignon Blanc, Chardonnay e Sémillon",6.5,2026/01/16 08:00:02.963000000,406.53729999999996,391.53729999999996,
38847,AGIORGITIKO BY GAIA 2022 (TTO) (GAIA),Mistral,Grécia,GAÍA,Tinto,2022,59.9,35,750ml,105,GF,5203021110313,CAIXA C/12,05203021010316,Peloponeso,Agiorgitiko (100%),6.5,2026/01/16 08:00:02.963000000,322.53754,287.53754,
38949,ETNA ROSSO CALDERARA SOTTANA BELLACOLONNA DOC 2022 (TTO) (TENUTA DELLE TERRE NERE),Mistral,Itália,TENUTA DELLE TERRE NERE,Tinto,2022,129.9,35,750ml,14,GF,8033182054068,,,Sicília,Nerello Mascalese (100%),6.5,2026/01/16 08:00:02.963000000,699.4595400000001,664.4595400000001,
